date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:29:16	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:12%20GMT	https://www.theiamedia.agency/social-media-advertising-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/social-media-advertising-servicesc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:16	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:12%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:16	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:12%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:17	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:13%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:17	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:13%20GMT	https://www.theiamedia.agency/seo-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-servicesc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:17	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:13%20GMT	https://www.theiamedia.agency/local-seo-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/local-seo-servicesc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:18	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:13%20GMT	https://www.theiamedia.agency/ppc-management?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/ppc-managementc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:18	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:14%20GMT	https://www.theiamedia.agency/geofence-advertising?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/geofence-advertisingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:18	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:14%20GMT	https://www.theiamedia.agency/conversion-rate-optimization?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/conversion-rate-optimizationc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:18	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:14%20GMT	https://www.theiamedia.agency/page-speed-optimization?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/page-speed-optimizationc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:18	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:14%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:19	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:15%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:19	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:15%20GMT	https://www.theiamedia.agency/medical-practice-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/medical-practice-marketingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:19	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:15%20GMT	https://www.theiamedia.agency/medical-practice-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/medical-practice-marketingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:20	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:16%20GMT	https://www.theiamedia.agency/law-firm-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/law-firm-marketingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:20	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:16%20GMT	https://www.theiamedia.agency/law-firm-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/law-firm-marketingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:20	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:16%20GMT	https://www.theiamedia.agency/home-service-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/home-service-marketingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:20	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:16%20GMT	https://www.theiamedia.agency/home-service-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/home-service-marketingc6eb	(from https://www.theiamedia.agency/?remote=processAnalyticsRemote)
12:29:22	17402/17402	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2001%20Dec%202021%2010:29:18%20GMT	https://www.theiamedia.agency/dist/audio	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/dist/audio	(from https://www.theiamedia.agency/dist/audio/)
12:29:22	0/-1	---M--	302	error ('')			https://www.theiamedia.agency/creative-and-ux?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/creative-and-ux.25ec6eb.delayed	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:22	0/-1	---M--	302	error ('')			https://www.theiamedia.agency/web-design-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/web-design-services.25fc6eb.delayed	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:19%20GMT	https://www.theiamedia.agency/website-redesign-service?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/website-redesign-service.260c6eb.delayed	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:19%20GMT	https://www.theiamedia.agency/landing-page-design?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/landing-page-designc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:19%20GMT	https://www.theiamedia.agency/email-marketing-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/email-marketing-servicesc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:19%20GMT	https://www.theiamedia.agency/lead-nurturing-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/lead-nurturing-servicesc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/-1	---M--	302	error ('')			https://www.theiamedia.agency/creative-and-ux?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/creative-and-ux.264c6eb.delayed	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/-1	---M--	302	error ('')			https://www.theiamedia.agency/creative-and-ux?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/creative-and-ux.265c6eb.delayed	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:23	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:19%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:24	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:20%20GMT	https://www.theiamedia.agency/website-seo-copywriting?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/website-seo-copywritingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:24	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:20%20GMT	https://www.theiamedia.agency/content-marketing-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-marketing-servicesc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:24	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:20%20GMT	https://www.theiamedia.agency/social-media-design?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/social-media-designc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:24	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:20%20GMT	https://www.theiamedia.agency/social-media-advertising-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/social-media-advertising-servicesc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:20%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:21%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:21%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:21%20GMT	https://www.theiamedia.agency/seo-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-servicesc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:21%20GMT	https://www.theiamedia.agency/local-seo-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/local-seo-servicesc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:26	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:22%20GMT	https://www.theiamedia.agency/ppc-management?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/ppc-managementc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:26	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:22%20GMT	https://www.theiamedia.agency/geofence-advertising?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/geofence-advertisingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:26	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:22%20GMT	https://www.theiamedia.agency/conversion-rate-optimization?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/conversion-rate-optimizationc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:26	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:22%20GMT	https://www.theiamedia.agency/page-speed-optimization?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/page-speed-optimizationc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:22%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:23%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:23%20GMT	https://www.theiamedia.agency/medical-practice-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/medical-practice-marketingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:23%20GMT	https://www.theiamedia.agency/medical-practice-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/medical-practice-marketingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:23%20GMT	https://www.theiamedia.agency/law-firm-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/law-firm-marketingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:28	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:23%20GMT	https://www.theiamedia.agency/law-firm-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/law-firm-marketingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:28	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:24%20GMT	https://www.theiamedia.agency/home-service-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/home-service-marketingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:28	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:29:24%20GMT	https://www.theiamedia.agency/home-service-marketing?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/home-service-marketingc6eb	(from https://www.theiamedia.agency/?remote=getBase64DataRemote&image=)
12:29:30	17398/17398	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2001%20Dec%202021%2010:29:26%20GMT	https://www.theiamedia.agency/apps	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/apps	(from https://www.theiamedia.agency/apps/)
12:29:32	188159/188159	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:29:28%20GMT	https://www.theiamedia.agency/blog/page/4	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/4.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:33	149796/149796	---MCZ	200	added ('OK')	text/html	etag:W/%2216198f5e414493f2b5eb2f98f8eca9f5%22	https://www.theiamedia.agency/blog/22-ways-to-improve-your-online-presence-local-seo	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/22-ways-to-improve-your-online-presence-local-seo.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:35	412418/412418	---M--	200	added ('OK')	image/png	etag:%22fdb01dd024c7b2709e8cfb020346e84f%22	https://www.theiamedia.agency/hubfs/localseo-03.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/localseo-03.png	(from https://www.theiamedia.agency/blog/page/3)
12:29:36	148698/148698	---MCZ	200	added ('OK')	text/html	etag:W/%22f5697f18f8a50f411a2ea0ae5fe20f80%22	https://www.theiamedia.agency/blog/google-core-web-vitals-must-be-met-to-benefit-from-ranking-signal	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/google-core-web-vitals-must-be-met-to-benefit-from-ranking-signal.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:36	146/146	---M--	403	error ('Forbidden')	text/html	date:Wed,%2001%20Dec%202021%2010:29:32%20GMT	https://cdn.searchenginejournal.com/wp-content/uploads/2021/01/a70dd502-8920-4c4e-bbde-e606b152df8e-6017779b68dc5-760x400.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/cdn.searchenginejournal.com/wp-content/uploads/2021/01/a70dd502-8920-4c4e-bbde-e606b152df8e-6017779b68dc5-760x400.281.delayed	(from https://www.theiamedia.agency/blog/page/3)
12:29:37	145321/145321	---MCZ	200	added ('OK')	text/html	etag:W/%2231068ef53240cb01ecc76c3407c1b00e%22	https://www.theiamedia.agency/blog/six-step-checklist-for-measuring-linkedin-campaign-performance	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/six-step-checklist-for-measuring-linkedin-campaign-performance.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:38	198741/198741	---M--	200	added ('OK')	image/jpeg	etag:%22229691caf98164446395412765297543%22	https://www.theiamedia.agency/hubfs/595944-637460594215455508-16x9.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/595944-637460594215455508-16x9.jpg	(from https://www.theiamedia.agency/blog/page/3)
12:29:39	154317/154317	---MCZ	200	added ('OK')	text/html	etag:W/%22987f30bbb5c08ef1670cda0b320e12c7%22	https://www.theiamedia.agency/blog/setting-up-your-first-linkedin-ad-campaign-tips-optimizations	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/setting-up-your-first-linkedin-ad-campaign-tips-optimizations.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:40	83092/83092	---M--	200	added ('OK')	image/png	etag:%228daac5bac55fc5ee2e5405bc8ded4a9e%22	https://www.theiamedia.agency/hubfs/linkedin-statistics.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/linkedin-statistics.png	(from https://www.theiamedia.agency/blog/page/3)
12:29:41	162445/162445	---MCZ	200	added ('OK')	text/html	etag:W/%22b1e5db109a0be69aae95d46bef3f148b%22	https://www.theiamedia.agency/blog/improve-your-email-marketing-strategy-in-2021-with-these-11-email-design-trends	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/improve-your-email-marketing-strategy-in-2021-with-these-11-email-design-trends.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:42	12836/12836	---M--	200	added ('OK')	image/webp	etag:%22f6ed89e2087ed0731eadfb58f0b28332%22	https://www.theiamedia.agency/hubfs/email-marketing-guide-01-1024x576.webp	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/email-marketing-guide-01-1024x576.webp	(from https://www.theiamedia.agency/blog/page/3)
12:29:43	151594/151594	---MCZ	200	added ('OK')	text/html	etag:W/%224a42a2bc76fe960b33c4bc7c31e6dd6c%22	https://www.theiamedia.agency/blog/facebook-advertising-is-about-to-change-are-you-ready	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/facebook-advertising-is-about-to-change-are-you-ready.html	(from https://www.theiamedia.agency/blog/page/3)
12:29:44	11754/11754	---M--	200	added ('OK')	image/png	etag:%227ae965c7f2745ea54a544c621fa59197%22	https://www.theiamedia.agency/hubfs/contenido-o-publi-en-facebook-ads.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/contenido-o-publi-en-facebook-ads.png	(from https://www.theiamedia.agency/blog/page/3)
12:29:45	9176/9176	---MCZ	200	added ('OK')	text/html	etag:W/%226f82a129b8e39d8eeae1795562ba7739%22	https://www.theiamedia.agency/blog/10-ecommerce-trends-sellers-need-to-know-in-2021?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/10-ecommerce-trends-sellers-need-to-know-in-20213d9f.html	(from https://www.theiamedia.agency/blog/10-ecommerce-trends-sellers-need-to-know-in-2021)
12:29:48	15684/15684	---MCZ	200	added ('OK')	text/html	etag:W/%229f9548d2c3ed4ca0cbb0107c9def601c%22	https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform3d9f.html	(from https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform)
12:29:48	2040107/2040107	---M--	200	added ('OK')	image/png	etag:%2208511c5c20b27cf01352e23a0c413950%22	https://www.theiamedia.agency/hs-fs/hubfs/10_ecommerce_trends_info2.png?width=800&name=10_ecommerce_trends_info2.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/10_ecommerce_trends_info24685.png	(from https://www.theiamedia.agency/blog/10-ecommerce-trends-sellers-need-to-know-in-2021)
12:29:49	45327/45327	---M--	200	added ('OK')	image/jpeg	etag:%229f39d561dfcb5dfb8426ccd74edddaf0%22	https://www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-1.jpeg?width=624&name=The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-1.jpeg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-1350e.jpg	(from https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform)
12:29:50	42948/42948	---M--	200	added ('OK')	image/jpeg	etag:%22c9e269d98af74ca577dea7a58fecced8%22	https://www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-2.jpeg?width=624&name=The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-2.jpeg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-2cc04.jpg	(from https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform)
12:29:52	44038/44038	---M--	200	added ('OK')	image/jpeg	etag:%22a4b3260daf4abc71345aede603c3d900%22	https://www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-3.jpeg?width=624&name=The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-3.jpeg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform-3cc59.jpg	(from https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform)
12:29:53	46140/46140	---M--	200	added ('OK')	image/jpeg	etag:%220ff1c82105e5447dbe19913f1ca06a84%22	https://www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform.jpeg?width=624&name=The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform.jpeg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Google%20Drive%20Integration/The%20Best%20Times%20To%20Post%20On%20Each%20Social%20Platform4588.jpg	(from https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform)
12:29:54	7697/7697	---MCZ	200	added ('OK')	text/html	etag:W/%22ea68478aaf39544812b71b5d149b9035%22	https://www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce3d9f.html	(from https://www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce)
12:29:55	356651/356651	---M--	200	added ('OK')	image/jpeg	etag:%22a00ab1e11108f91a76248fb04b94c702%22	https://www.theiamedia.agency/hubfs/ecommerce-website-checklist-b-.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/ecommerce-website-checklist-b-.jpg	(from https://www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce)
12:29:57	1459970/1459970	---M--	200	added ('OK')	image/jpeg	etag:%22be8011ed2bc8146187e4b6e25c80313f%22	https://www.theiamedia.agency/hs-fs/hubfs/ecommerce_tips_info1-1.jpg?width=800&name=ecommerce_tips_info1-1.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/ecommerce_tips_info1-19300.jpg	(from https://www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce)
12:29:57	9322/9322	---MCZ	200	added ('OK')	text/html	etag:W/%221120cb8a6de0dbd9a3131a564302af3c%22	https://www.theiamedia.agency/blog/best-practices-for-email-design-in-2021-infographic?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/best-practices-for-email-design-in-2021-infographic3d9f.html	(from https://www.theiamedia.agency/blog/best-practices-for-email-design-in-2021-infographic)
